batteryId,batteryType,tenantId,algoVersion,DeltaSOHCFlags,SOHC,eqParam,minSOHC_cellID,status,TimeStamp
0ENPE011011000B8B0000030,batteryType_1,1aa9d5e8-a182-414b-be97-1791fd89fc27,2.1.0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[94.31013,93.81937,94.04909,94.30643,93.59378,94.24149,93.68842,93.98403,94.13382,94.01798,93.55837,93.44804,93.49013,93.8643,94.06199,93.48598,93.70831,93.68701,94.19564,93.49401,93.83151,93.55573,93.95405,93.99249,92.73039,93.71719,93.38754,93.47117,93.48082,93.84789,93.88793,93.83707,93.3767,94.00114,93.33594,93.10225,93.87348,94.23411,93.37816,94.00855,93.69814,94.02931,94.28147,93.66663,93.74732,93.66774,94.14374,94.08475,93.15139,94.39453,94.07945,93.02275,93.74005,94.2725,93.79428,94.22925,93.90276,93.33858,93.88422,94.05611,93.85993,93.86311,92.9942,93.58777,94.13431,93.91621,93.82738,94.30104,93.94079,93.88743,94.65502,94.171,94.34616,93.84694,93.82482,93.43286,93.53253,93.11205,93.77932,93.45801,94.24916,93.70607,93.72907,93.2586,93.80779,94.31214,93.4306,93.3469,93.39824,93.5221,92.60292,93.87189,94.29774,92.65594,93.31824,93.76873,93.67619,94.36953,94.35311,93.70745,94.44449,94.61965,94.47771,94.122,93.6394,93.69167,93.7568,93.64523,93.1576,94.5893,93.6387,93.82135]","[[0.62625,0.49175,0.96832],[0.62625,0.49073,0.9654],[0.62625,0.49073,0.96774],[0.62625,0.49073,0.9704],[0.62625,0.49073,0.9631],[0.62625,0.4912,0.96875],[0.62625,0.49073,0.96406],[0.62625,0.49073,0.96708],[0.62625,0.49274,0.96449],[0.62625,0.49184,0.96515],[0.62625,0.49073,0.96274],[0.62625,0.49073,0.96162],[0.62625,0.49073,0.96205],[0.62625,0.49073,0.96585],[0.62625,0.49073,0.96787],[0.62625,0.49073,0.96201],[0.62625,0.49073,0.96426],[0.62625,0.49073,0.96405],[0.62625,0.49187,0.96689],[0.62625,0.49073,0.96209],[0.62625,0.49073,0.96552],[0.62625,0.49073,0.96271],[0.62625,0.49073,0.96677],[0.62625,0.49073,0.96716],[0.62625,0.49073,0.95443],[0.62625,0.49073,0.96436],[0.62625,0.49073,0.96101],[0.62625,0.49073,0.96186],[0.62625,0.49073,0.96196],[0.62625,0.49253,0.96202],[0.62625,0.49186,0.96379],[0.62625,0.49168,0.96364],[0.62625,0.49073,0.9609],[0.62625,0.49165,0.96537],[0.62625,0.49073,0.96049],[0.62625,0.49073,0.95815],[0.62625,0.49073,0.96595],[0.62625,0.49073,0.96965],[0.62625,0.49073,0.96092],[0.62625,0.49073,0.96733],[0.62625,0.49073,0.96416],[0.62625,0.49073,0.96754],[0.62625,0.49115,0.96926],[0.62625,0.49073,0.96384],[0.62625,0.49073,0.96466],[0.62625,0.49073,0.96385],[0.62625,0.49358,0.96288],[0.62625,0.49073,0.96811],[0.62625,0.49073,0.95864],[0.62625,0.49348,0.96563],[0.62625,0.49149,0.9665],[0.62625,0.49073,0.95735],[0.62625,0.49424,0.95751],[0.62625,0.49073,0.97005],[0.62625,0.49073,0.96514],[0.62625,0.49221,0.96654],[0.62625,0.49073,0.96625],[0.62625,0.49073,0.96052],[0.62625,0.49073,0.96606],[0.62625,0.49073,0.96781],[0.62625,0.49073,0.96581],[0.62625,0.49073,0.96584],[0.62625,0.49073,0.95707],[0.62625,0.49073,0.96304],[0.62625,0.49257,0.96484],[0.62625,0.49133,0.96515],[0.62625,0.49073,0.96548],[0.62625,0.49193,0.96785],[0.62625,0.49073,0.96663],[0.62625,0.49073,0.96609],[0.62625,0.49472,0.96575],[0.62625,0.49073,0.969],[0.62625,0.49424,0.96359],[0.62625,0.49289,0.96128],[0.62625,0.4917,0.96347],[0.62625,0.49073,0.96147],[0.62625,0.49073,0.96248],[0.62625,0.49073,0.95825],[0.62625,0.49073,0.96499],[0.62625,0.49149,0.96019],[0.62625,0.49073,0.96981],[0.62625,0.49073,0.96424],[0.62625,0.49479,0.95631],[0.62625,0.49073,0.95971],[0.62625,0.49291,0.96084],[0.62625,0.49139,0.96908],[0.62625,0.49073,0.96145],[0.62625,0.49073,0.9606],[0.62625,0.49126,0.96006],[0.62625,0.49214,0.95953],[0.62625,0.49073,0.95315],[0.62625,0.49254,0.96224],[0.62625,0.49332,0.96497],[0.62625,0.49073,0.95368],[0.62625,0.49073,0.96031],[0.62625,0.49154,0.96324],[0.62625,0.49073,0.96394],[0.62625,0.49073,0.97106],[0.62625,0.49095,0.97043],[0.62625,0.49073,0.96426],[0.62625,0.49113,0.97101],[0.62625,0.49135,0.97236],[0.62625,0.49073,0.97219],[0.62625,0.49073,0.96849],[0.62625,0.49073,0.96356],[0.62625,0.4939,0.9577],[0.62625,0.49191,0.96236],[0.62625,0.49241,0.96022],[0.62625,0.49073,0.9587],[0.62625,0.4937,0.96716],[0.62625,0.49104,0.96292],[0.62625,0.49106,0.96474]]",91,1,1654139657000
0ENPE011011000B8B0000030,batteryType_1,1aa9d5e8-a182-414b-be97-1791fd89fc27,2.1.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[92.61638,92.24559,92.49115,92.65947,92.15682,92.58589,92.22936,92.45285,92.49396,92.37306,92.22961,92.16837,92.09474,92.44404,92.43918,92.10976,92.23667,92.17784,92.54287,92.17073,92.28269,92.21502,92.36758,92.53946,91.66376,92.17315,91.9846,91.98832,92.01409,92.32422,92.41757,92.16692,91.70224,92.35529,91.98018,91.7863,92.4749,92.58168,92.01555,92.4663,92.23896,92.64831,92.69542,92.25206,92.25131,92.23442,92.55394,92.54249,91.54405,92.70333,92.45971,91.46834,92.04032,92.62962,92.21919,92.62031,92.33735,92.01785,92.28382,92.4986,92.30085,92.3854,91.80489,92.15686,92.41777,92.25134,92.2536,92.78708,92.46746,92.36121,93.1197,92.57409,92.62533,92.23122,92.19506,91.98679,91.97624,91.84793,92.254,91.88159,92.64285,92.12297,92.04674,91.67974,92.17357,92.7096,91.86973,91.94975,91.80512,92.03942,91.50428,92.22523,92.62813,91.68313,91.91723,92.12001,92.25297,92.84449,92.75283,92.39657,92.81478,93.09006,92.88212,92.65242,92.07037,92.16819,92.05085,92.12213,91.82402,93.00609,91.98221,92.12932]","[[0.62625,0.49175,0.96832],[0.62625,0.49073,0.9654],[0.62625,0.49073,0.96774],[0.62625,0.49073,0.9704],[0.62625,0.49073,0.9631],[0.62625,0.4912,0.96875],[0.62625,0.49073,0.96406],[0.62625,0.49073,0.96708],[0.62625,0.49274,0.96449],[0.62625,0.49184,0.96515],[0.62625,0.49073,0.96274],[0.62625,0.49073,0.96162],[0.62625,0.49073,0.96205],[0.62625,0.49073,0.96585],[0.62625,0.49073,0.96787],[0.62625,0.49073,0.96201],[0.62625,0.49073,0.96426],[0.62625,0.49073,0.96405],[0.62625,0.49187,0.96689],[0.62625,0.49073,0.96209],[0.62625,0.49073,0.96552],[0.62625,0.49073,0.96271],[0.62625,0.49073,0.96677],[0.62625,0.49073,0.96716],[0.62625,0.49073,0.95443],[0.62625,0.49073,0.96436],[0.62625,0.49073,0.96101],[0.62625,0.49073,0.96186],[0.62625,0.49073,0.96196],[0.62625,0.49253,0.96202],[0.62625,0.49186,0.96379],[0.62625,0.49168,0.96364],[0.62625,0.49073,0.9609],[0.62625,0.49165,0.96537],[0.62625,0.49073,0.96049],[0.62625,0.49073,0.95815],[0.62625,0.49073,0.96595],[0.62625,0.49073,0.96965],[0.62625,0.49073,0.96092],[0.62625,0.49073,0.96733],[0.62625,0.49073,0.96416],[0.62625,0.49073,0.96754],[0.62625,0.49115,0.96926],[0.62625,0.49073,0.96384],[0.62625,0.49073,0.96466],[0.62625,0.49073,0.96385],[0.62625,0.49358,0.96288],[0.62625,0.49073,0.96811],[0.62625,0.49073,0.95864],[0.62625,0.49348,0.96563],[0.62625,0.49149,0.9665],[0.62625,0.49073,0.95735],[0.62625,0.49424,0.95751],[0.62625,0.49073,0.97005],[0.62625,0.49073,0.96514],[0.62625,0.49221,0.96654],[0.62625,0.49073,0.96625],[0.62625,0.49073,0.96052],[0.62625,0.49073,0.96606],[0.62625,0.49073,0.96781],[0.62625,0.49073,0.96581],[0.62625,0.49073,0.96584],[0.62625,0.49073,0.95707],[0.62625,0.49073,0.96304],[0.62625,0.49257,0.96484],[0.62625,0.49133,0.96515],[0.62625,0.49073,0.96548],[0.62625,0.49193,0.96785],[0.62625,0.49073,0.96663],[0.62625,0.49073,0.96609],[0.62625,0.49472,0.96575],[0.62625,0.49073,0.969],[0.62625,0.49424,0.96359],[0.62625,0.49289,0.96128],[0.62625,0.4917,0.96347],[0.62625,0.49073,0.96147],[0.62625,0.49073,0.96248],[0.62625,0.49073,0.95825],[0.62625,0.49073,0.96499],[0.62625,0.49149,0.96019],[0.62625,0.49073,0.96981],[0.62625,0.49073,0.96424],[0.62625,0.49479,0.95631],[0.62625,0.49073,0.95971],[0.62625,0.49291,0.96084],[0.62625,0.49139,0.96908],[0.62625,0.49073,0.96145],[0.62625,0.49073,0.9606],[0.62625,0.49126,0.96006],[0.62625,0.49214,0.95953],[0.62625,0.49073,0.95315],[0.62625,0.49254,0.96224],[0.62625,0.49332,0.96497],[0.62625,0.49073,0.95368],[0.62625,0.49073,0.96031],[0.62625,0.49154,0.96324],[0.62625,0.49073,0.96394],[0.62625,0.49073,0.97106],[0.62625,0.49095,0.97043],[0.62625,0.49073,0.96426],[0.62625,0.49113,0.97101],[0.62625,0.49135,0.97236],[0.62625,0.49073,0.97219],[0.62625,0.49073,0.96849],[0.62625,0.49073,0.96356],[0.62625,0.4939,0.9577],[0.62625,0.49191,0.96236],[0.62625,0.49241,0.96022],[0.62625,0.49073,0.9587],[0.62625,0.4937,0.96716],[0.62625,0.49104,0.96292],[0.62625,0.49106,0.96474]]",52,0,1654859802000
0ENPE011011000B8B0000030,batteryType_1,1aa9d5e8-a182-414b-be97-1791fd89fc27,2.1.0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[91.73191,91.43809,91.65887,91.78558,91.24259,91.73116,91.50116,91.57553,91.69363,91.46804,91.30836,91.33006,91.16896,91.66253,91.49832,91.1459,91.30269,91.37127,91.62583,91.27907,91.42613,91.44577,91.46851,91.75005,90.7224,91.22974,91.18388,91.14291,91.16505,91.58781,91.51323,91.31309,90.80818,91.45834,91.14766,90.69338,91.68079,91.70802,91.00995,91.64564,91.38418,91.76628,91.59386,91.34894,91.34449,91.45929,91.70291,91.77671,90.7448,91.82022,91.54549,90.57129,91.20495,91.8211,91.48966,91.85522,91.56244,91.06866,91.42646,91.59599,91.48333,91.69662,91.03188,91.37361,91.40169,91.39246,91.36189,91.88295,91.53509,91.26199,92.13037,91.53592,91.71316,91.41024,91.38227,91.05187,91.04632,90.80107,91.41097,91.01254,91.78593,91.23968,91.21481,90.88776,91.20521,91.77827,90.92606,90.89155,90.96011,91.2219,90.69252,91.40896,91.75033,90.38194,91.17624,91.42064,91.44445,91.98663,91.81186,91.5944,91.93692,92.17016,91.89603,91.8183,91.15139,91.34429,91.12042,91.36659,91.05873,92.19049,91.02695,91.30303]","[[0.59494,0.49285,0.93817],[0.59494,0.4915,0.93787],[0.59494,0.49084,0.94129],[0.59494,0.49063,0.94293],[0.59494,0.48904,0.94066],[0.59494,0.4917,0.94034],[0.59494,0.49103,0.93938],[0.59494,0.49095,0.94027],[0.59494,0.49354,0.93651],[0.59494,0.49267,0.93595],[0.59494,0.4889,0.94156],[0.59494,0.48886,0.94185],[0.59494,0.49002,0.93806],[0.59494,0.49005,0.94285],[0.59494,0.49155,0.93837],[0.59494,0.48847,0.9408],[0.59494,0.48936,0.94064],[0.59494,0.49125,0.93771],[0.59494,0.49302,0.93682],[0.59494,0.48859,0.94187],[0.59494,0.49036,0.93992],[0.59494,0.48943,0.9419],[0.59494,0.49094,0.93923],[0.59494,0.48998,0.94383],[0.59494,0.48777,0.93799],[0.59494,0.49101,0.93678],[0.59494,0.48907,0.94003],[0.59494,0.49066,0.9366],[0.59494,0.49016,0.93777],[0.59494,0.49347,0.93561],[0.59494,0.49283,0.93609],[0.59494,0.49264,0.93451],[0.59494,0.49018,0.93425],[0.59494,0.49306,0.93512],[0.59494,0.49031,0.93731],[0.59494,0.49021,0.93307],[0.59494,0.49081,0.94155],[0.59494,0.49091,0.94163],[0.59494,0.48975,0.93703],[0.59494,0.49071,0.94141],[0.59494,0.48986,0.94047],[0.59494,0.48888,0.94612],[0.59494,0.492,0.93844],[0.59494,0.49067,0.93858],[0.59494,0.49061,0.93866],[0.59494,0.48997,0.941],[0.59494,0.49482,0.93419],[0.59494,0.49109,0.94197],[0.59494,0.49033,0.93335],[0.59494,0.49489,0.93518],[0.59494,0.4923,0.9374],[0.59494,0.49058,0.9312],[0.59494,0.49392,0.93108],[0.59494,0.49193,0.94079],[0.59494,0.49192,0.93758],[0.59494,0.49325,0.93861],[0.59494,0.49045,0.94109],[0.59494,0.4887,0.9396],[0.59494,0.49105,0.93862],[0.59494,0.4903,0.9417],[0.59494,0.49085,0.93955],[0.59494,0.49126,0.94086],[0.59494,0.48794,0.9407],[0.59494,0.49019,0.93974],[0.59494,0.49376,0.93327],[0.59494,0.49214,0.93622],[0.59494,0.49152,0.9371],[0.59494,0.49248,0.94034],[0.59494,0.48994,0.9418],[0.59494,0.49066,0.93775],[0.59494,0.49505,0.93789],[0.59494,0.4911,0.93958],[0.59494,0.49431,0.93524],[0.59494,0.49446,0.93205],[0.59494,0.49226,0.9359],[0.59494,0.48993,0.9371],[0.59494,0.49005,0.93682],[0.59494,0.48936,0.93574],[0.59494,0.49045,0.93961],[0.59494,0.49238,0.9321],[0.59494,0.491,0.94223],[0.59494,0.49132,0.9363],[0.59494,0.49441,0.93026],[0.59494,0.4916,0.93235],[0.59494,0.4942,0.93055],[0.59494,0.49224,0.93979],[0.59494,0.49053,0.93474],[0.59494,0.48803,0.93914],[0.59494,0.49255,0.93128],[0.59494,0.49229,0.93429],[0.59494,0.48823,0.93682],[0.59494,0.49325,0.9343],[0.59494,0.49443,0.93538],[0.59494,0.49043,0.92964],[0.59494,0.49023,0.93774],[0.59494,0.49236,0.93609],[0.59494,0.48982,0.94114],[0.59494,0.49117,0.94387],[0.59494,0.49106,0.94235],[0.59494,0.48899,0.94422],[0.59494,0.49233,0.94116],[0.59494,0.49233,0.94344],[0.59494,0.4919,0.94158],[0.59494,0.4898,0.94485],[0.59494,0.49127,0.93553],[0.59494,0.49457,0.93121],[0.59494,0.49343,0.93117],[0.59494,0.49325,0.93388],[0.59494,0.49009,0.93685],[0.59494,0.49447,0.93956],[0.59494,0.49243,0.93214],[0.59494,0.49209,0.93546]]",94,1,1655434822000
0ENPE011011000B8B0000030,batteryType_1,1aa9d5e8-a182-414b-be97-1791fd89fc27,2.1.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[96.63982,96.32679,96.49009,96.66824,96.12057,96.61167,96.42269,96.4696,96.67186,96.38419,96.18485,96.25135,96.03342,96.5455,96.44916,95.99362,96.21741,96.26267,96.62145,96.16005,96.32815,96.25952,96.38488,96.59377,95.61044,96.15254,96.15138,96.05943,96.07849,96.49645,96.41795,96.33094,95.69378,96.41967,96.07306,95.53795,96.56402,96.56567,95.93911,96.58333,96.29123,96.63093,96.71396,96.19658,96.19876,96.39538,96.73785,96.66456,95.68529,96.65812,96.54577,95.61835,96.06144,96.75517,96.3729,96.8139,96.41365,96.02483,96.44523,96.55765,96.41344,96.62597,96.06106,96.32779,96.37402,96.36093,96.3158,96.91075,96.49285,96.31003,97.1818,96.48308,96.6223,96.39256,96.36549,95.93907,95.91673,95.67521,96.34073,95.95658,96.674,96.26063,96.0191,95.84808,96.18961,96.67074,95.8644,95.83836,95.93723,96.18671,95.55117,96.44152,96.72095,95.17773,96.15336,96.33247,96.26582,96.93872,96.81884,96.52546,96.89809,97.20232,96.78456,96.69032,96.02187,96.30426,96.0917,96.31707,96.04333,97.23954,96.03655,96.23215]","[[0.59494,0.49285,0.93817],[0.59494,0.4915,0.93787],[0.59494,0.49084,0.94129],[0.59494,0.49063,0.94293],[0.59494,0.48904,0.94066],[0.59494,0.4917,0.94034],[0.59494,0.49103,0.93938],[0.59494,0.49095,0.94027],[0.59494,0.49354,0.93651],[0.59494,0.49267,0.93595],[0.59494,0.4889,0.94156],[0.59494,0.48886,0.94185],[0.59494,0.49002,0.93806],[0.59494,0.49005,0.94285],[0.59494,0.49155,0.93837],[0.59494,0.48847,0.9408],[0.59494,0.48936,0.94064],[0.59494,0.49125,0.93771],[0.59494,0.49302,0.93682],[0.59494,0.48859,0.94187],[0.59494,0.49036,0.93992],[0.59494,0.48943,0.9419],[0.59494,0.49094,0.93923],[0.59494,0.48998,0.94383],[0.59494,0.48777,0.93799],[0.59494,0.49101,0.93678],[0.59494,0.48907,0.94003],[0.59494,0.49066,0.9366],[0.59494,0.49016,0.93777],[0.59494,0.49347,0.93561],[0.59494,0.49283,0.93609],[0.59494,0.49264,0.93451],[0.59494,0.49018,0.93425],[0.59494,0.49306,0.93512],[0.59494,0.49031,0.93731],[0.59494,0.49021,0.93307],[0.59494,0.49081,0.94155],[0.59494,0.49091,0.94163],[0.59494,0.48975,0.93703],[0.59494,0.49071,0.94141],[0.59494,0.48986,0.94047],[0.59494,0.48888,0.94612],[0.59494,0.492,0.93844],[0.59494,0.49067,0.93858],[0.59494,0.49061,0.93866],[0.59494,0.48997,0.941],[0.59494,0.49482,0.93419],[0.59494,0.49109,0.94197],[0.59494,0.49033,0.93335],[0.59494,0.49489,0.93518],[0.59494,0.4923,0.9374],[0.59494,0.49058,0.9312],[0.59494,0.49392,0.93108],[0.59494,0.49193,0.94079],[0.59494,0.49192,0.93758],[0.59494,0.49325,0.93861],[0.59494,0.49045,0.94109],[0.59494,0.4887,0.9396],[0.59494,0.49105,0.93862],[0.59494,0.4903,0.9417],[0.59494,0.49085,0.93955],[0.59494,0.49126,0.94086],[0.59494,0.48794,0.9407],[0.59494,0.49019,0.93974],[0.59494,0.49376,0.93327],[0.59494,0.49214,0.93622],[0.59494,0.49152,0.9371],[0.59494,0.49248,0.94034],[0.59494,0.48994,0.9418],[0.59494,0.49066,0.93775],[0.59494,0.49505,0.93789],[0.59494,0.4911,0.93958],[0.59494,0.49431,0.93524],[0.59494,0.49446,0.93205],[0.59494,0.49226,0.9359],[0.59494,0.48993,0.9371],[0.59494,0.49005,0.93682],[0.59494,0.48936,0.93574],[0.59494,0.49045,0.93961],[0.59494,0.49238,0.9321],[0.59494,0.491,0.94223],[0.59494,0.49132,0.9363],[0.59494,0.49441,0.93026],[0.59494,0.4916,0.93235],[0.59494,0.4942,0.93055],[0.59494,0.49224,0.93979],[0.59494,0.49053,0.93474],[0.59494,0.48803,0.93914],[0.59494,0.49255,0.93128],[0.59494,0.49229,0.93429],[0.59494,0.48823,0.93682],[0.59494,0.49325,0.9343],[0.59494,0.49443,0.93538],[0.59494,0.49043,0.92964],[0.59494,0.49023,0.93774],[0.59494,0.49236,0.93609],[0.59494,0.48982,0.94114],[0.59494,0.49117,0.94387],[0.59494,0.49106,0.94235],[0.59494,0.48899,0.94422],[0.59494,0.49233,0.94116],[0.59494,0.49233,0.94344],[0.59494,0.4919,0.94158],[0.59494,0.4898,0.94485],[0.59494,0.49127,0.93553],[0.59494,0.49457,0.93121],[0.59494,0.49343,0.93117],[0.59494,0.49325,0.93388],[0.59494,0.49009,0.93685],[0.59494,0.49447,0.93956],[0.59494,0.49243,0.93214],[0.59494,0.49209,0.93546]]",94,0,1655982636000
0ENPE011011000B8B0000030,batteryType_1,1aa9d5e8-a182-414b-be97-1791fd89fc27,2.1.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[95.33374,95.0934,95.3043,95.51013,95.01284,95.35219,95.21409,95.33135,95.33402,95.24605,95.06377,95.13004,94.95636,95.33084,95.24298,94.88436,95.12285,95.12314,95.38358,95.06411,95.1025,95.23183,95.20633,95.29986,94.56255,95.07906,94.91094,95.05822,94.89058,95.24276,95.27288,95.14294,94.68692,95.13934,94.92354,94.6235,95.4962,95.43073,94.84125,95.32717,95.17391,95.39174,95.46334,95.06126,95.0997,95.22653,95.36373,95.39127,94.54213,95.43737,95.17572,94.46565,95.09023,95.46205,95.11957,95.45136,95.27292,94.84215,95.2447,95.35678,95.1555,95.31334,94.72411,95.0479,95.1883,95.17504,95.15198,95.48979,95.22357,95.1584,95.91117,95.28985,95.49327,95.18866,95.11184,94.88729,94.88,94.6647,95.1453,94.82676,95.47453,94.98655,95.06348,94.57025,95.03496,95.43994,94.79606,94.80806,94.76076,95.05346,94.36342,95.17148,95.49364,93.98344,94.8526,95.09119,95.18397,95.70365,95.50385,95.33935,95.66744,95.86278,95.61728,95.43013,94.90432,95.17677,94.88253,95.10729,94.78155,95.64474,94.88365,95.03493]","[[0.59494,0.49285,0.93817],[0.59494,0.4915,0.93787],[0.59494,0.49084,0.94129],[0.59494,0.49063,0.94293],[0.59494,0.48904,0.94066],[0.59494,0.4917,0.94034],[0.59494,0.49103,0.93938],[0.59494,0.49095,0.94027],[0.59494,0.49354,0.93651],[0.59494,0.49267,0.93595],[0.59494,0.4889,0.94156],[0.59494,0.48886,0.94185],[0.59494,0.49002,0.93806],[0.59494,0.49005,0.94285],[0.59494,0.49155,0.93837],[0.59494,0.48847,0.9408],[0.59494,0.48936,0.94064],[0.59494,0.49125,0.93771],[0.59494,0.49302,0.93682],[0.59494,0.48859,0.94187],[0.59494,0.49036,0.93992],[0.59494,0.48943,0.9419],[0.59494,0.49094,0.93923],[0.59494,0.48998,0.94383],[0.59494,0.48777,0.93799],[0.59494,0.49101,0.93678],[0.59494,0.48907,0.94003],[0.59494,0.49066,0.9366],[0.59494,0.49016,0.93777],[0.59494,0.49347,0.93561],[0.59494,0.49283,0.93609],[0.59494,0.49264,0.93451],[0.59494,0.49018,0.93425],[0.59494,0.49306,0.93512],[0.59494,0.49031,0.93731],[0.59494,0.49021,0.93307],[0.59494,0.49081,0.94155],[0.59494,0.49091,0.94163],[0.59494,0.48975,0.93703],[0.59494,0.49071,0.94141],[0.59494,0.48986,0.94047],[0.59494,0.48888,0.94612],[0.59494,0.492,0.93844],[0.59494,0.49067,0.93858],[0.59494,0.49061,0.93866],[0.59494,0.48997,0.941],[0.59494,0.49482,0.93419],[0.59494,0.49109,0.94197],[0.59494,0.49033,0.93335],[0.59494,0.49489,0.93518],[0.59494,0.4923,0.9374],[0.59494,0.49058,0.9312],[0.59494,0.49392,0.93108],[0.59494,0.49193,0.94079],[0.59494,0.49192,0.93758],[0.59494,0.49325,0.93861],[0.59494,0.49045,0.94109],[0.59494,0.4887,0.9396],[0.59494,0.49105,0.93862],[0.59494,0.4903,0.9417],[0.59494,0.49085,0.93955],[0.59494,0.49126,0.94086],[0.59494,0.48794,0.9407],[0.59494,0.49019,0.93974],[0.59494,0.49376,0.93327],[0.59494,0.49214,0.93622],[0.59494,0.49152,0.9371],[0.59494,0.49248,0.94034],[0.59494,0.48994,0.9418],[0.59494,0.49066,0.93775],[0.59494,0.49505,0.93789],[0.59494,0.4911,0.93958],[0.59494,0.49431,0.93524],[0.59494,0.49446,0.93205],[0.59494,0.49226,0.9359],[0.59494,0.48993,0.9371],[0.59494,0.49005,0.93682],[0.59494,0.48936,0.93574],[0.59494,0.49045,0.93961],[0.59494,0.49238,0.9321],[0.59494,0.491,0.94223],[0.59494,0.49132,0.9363],[0.59494,0.49441,0.93026],[0.59494,0.4916,0.93235],[0.59494,0.4942,0.93055],[0.59494,0.49224,0.93979],[0.59494,0.49053,0.93474],[0.59494,0.48803,0.93914],[0.59494,0.49255,0.93128],[0.59494,0.49229,0.93429],[0.59494,0.48823,0.93682],[0.59494,0.49325,0.9343],[0.59494,0.49443,0.93538],[0.59494,0.49043,0.92964],[0.59494,0.49023,0.93774],[0.59494,0.49236,0.93609],[0.59494,0.48982,0.94114],[0.59494,0.49117,0.94387],[0.59494,0.49106,0.94235],[0.59494,0.48899,0.94422],[0.59494,0.49233,0.94116],[0.59494,0.49233,0.94344],[0.59494,0.4919,0.94158],[0.59494,0.4898,0.94485],[0.59494,0.49127,0.93553],[0.59494,0.49457,0.93121],[0.59494,0.49343,0.93117],[0.59494,0.49325,0.93388],[0.59494,0.49009,0.93685],[0.59494,0.49447,0.93956],[0.59494,0.49243,0.93214],[0.59494,0.49209,0.93546]]",94,0,1656675259000
